latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-7.1086,111.9694,316.4,1,1,2010-04-23,0253,Terra,MODIS,67,6.2,294.4,7.9,D,2
-7.7679,112.7405,309.4,1,1,2010-04-23,0253,Terra,MODIS,56,6.2,288.7,3.7,D,0
-8.1151,112.9272,303.6,1,1,2010-04-25,1458,Terra,MODIS,56,6.2,269.5,9.5,N,1
-6.1327,106.8301,323.4,1,1,2010-04-26,0323,Terra,MODIS,62,6.2,302.8,7.3,D,0
-6.3545,107.2871,318.6,1.1,1,2010-04-26,0323,Terra,MODIS,36,6.2,301.8,7,D,0
-6.9718,107.6129,323.3,1.1,1.1,2010-04-26,0323,Terra,MODIS,56,6.2,302.7,9.5,D,2
-6.1368,106.2913,320.3,1,1,2010-04-26,0323,Terra,MODIS,56,6.2,304.2,6.7,D,0
-6.9547,107.7972,320.7,1.1,1.1,2010-04-26,0323,Terra,MODIS,25,6.2,302,11.5,D,0
-7.0492,107.7468,320.7,1.1,1.1,2010-04-26,0323,Terra,MODIS,50,6.2,300.2,10.8,D,2
-6.9533,107.787,321.8,1.1,1.1,2010-04-26,0323,Terra,MODIS,27,6.2,303.9,12.4,D,0
-6.8922,107.4974,318.3,1.1,1,2010-04-26,0323,Terra,MODIS,44,6.2,301,6.9,D,0
-6.9305,107.6966,321.8,1.1,1.1,2010-04-26,0323,Terra,MODIS,67,6.2,301.9,8.9,D,0
-6.1313,106.8209,327.2,1,1,2010-04-26,0323,Terra,MODIS,75,6.2,303,11.1,D,0
-7.0096,107.742,318,1.1,1.1,2010-04-26,0323,Terra,MODIS,72,6.2,299.4,9.9,D,0
-6.864,107.5014,319.3,1.1,1,2010-04-26,0323,Terra,MODIS,51,6.2,302.4,7.5,D,0
-7.0541,107.7501,318.6,1.1,1.1,2010-04-26,0323,Terra,MODIS,73,6.2,300.3,9.9,D,2
-8.1189,112.9238,316.7,1.1,1,2010-04-26,0617,Aqua,MODIS,0,6.2,288.8,15.8,D,1
-8.1112,112.9254,308.6,2.1,1.4,2010-04-27,0228,Terra,MODIS,0,6.2,285.4,14.5,D,1
-8.1102,112.9266,303,1.3,1.1,2010-04-27,1748,Aqua,MODIS,52,6.2,269.1,12.7,N,1
-6.9706,110.2665,315.4,1.1,1,2010-04-28,0311,Terra,MODIS,59,6.2,296.9,7.9,D,0
-7.2224,110.4296,312.6,1.1,1,2010-04-28,0311,Terra,MODIS,61,6.2,294.8,7.1,D,0
-7.157,110.4155,315.3,1.1,1,2010-04-28,0311,Terra,MODIS,29,6.2,296.5,7.9,D,0
-7.5651,110.7648,314.3,1.1,1.1,2010-04-28,0311,Terra,MODIS,54,6.2,295.4,6.1,D,0
-7.0043,107.742,314.9,1,1,2010-04-28,0311,Terra,MODIS,65,6.2,297.6,6.3,D,2
-6.9799,110.2651,312.3,1.1,1,2010-04-28,0311,Terra,MODIS,18,6.2,295.3,4.7,D,0
-8.1235,112.9246,305.5,2.6,1.6,2010-04-29,1433,Terra,MODIS,65,6.2,283.6,34.4,N,2
-8.1179,112.9219,307.5,2.6,1.6,2010-04-29,1433,Terra,MODIS,71,6.2,282.7,40.7,N,1
-8.1194,112.9286,304.5,2.1,1.4,2010-04-29,1736,Aqua,MODIS,60,6.2,282.2,24,N,2
-8.1213,112.9364,306.4,2.1,1.4,2010-04-29,1736,Aqua,MODIS,59,6.2,283.4,25.2,N,2
-8.1165,112.9223,313.8,1.1,1,2010-04-30,0259,Terra,MODIS,51,6.2,291.1,11,D,1
-7.1043,111.9713,316.3,1,1,2010-04-30,0259,Terra,MODIS,67,6.2,296.6,7.3,D,2
-8.118,112.9325,326.6,1.1,1,2010-04-30,0259,Terra,MODIS,81,6.2,292.1,23.9,D,2
-8.1187,112.9304,306.1,1.3,1.1,2010-04-30,1516,Terra,MODIS,67,6.2,277,15.2,N,2
-7.1082,111.9658,306.5,1.2,1.1,2010-04-30,1516,Terra,MODIS,66,6.2,293.6,6,N,2
-6.1018,107.0476,303.3,1.1,1,2010-04-30,1818,Aqua,MODIS,51,6.2,291.4,3.5,N,0
-8.1127,112.9389,302.3,1.6,1.3,2010-04-30,1819,Aqua,MODIS,46,6.2,281.6,14.5,N,2
-7.0082,107.7398,315.6,1.1,1,2010-05-01,0636,Aqua,MODIS,65,6.2,299.9,6,D,0
-6.0104,105.9937,326.4,1,1,2010-05-01,0637,Aqua,MODIS,79,6.2,302.9,11.3,D,0
-6.0956,106.6818,322.9,1,1,2010-05-01,0637,Aqua,MODIS,31,6.2,300,8.5,D,0
-6.0091,106.0027,322.6,1,1,2010-05-01,0637,Aqua,MODIS,65,6.2,303,7.1,D,0
-8.1116,112.9245,301.5,3.7,1.8,2010-05-01,1724,Aqua,MODIS,42,6.2,283.3,38.4,N,1
-8.1206,112.9274,302.7,3.7,1.8,2010-05-01,1724,Aqua,MODIS,46,6.2,284.2,39.2,N,2
-7.1086,111.9703,309.7,1.2,1.1,2010-05-02,0246,Terra,MODIS,61,6.2,282.6,7.2,D,2
-8.1154,112.9352,316.9,1.1,1,2010-05-02,0247,Terra,MODIS,52,6.2,292.2,12.7,D,2
-8.1141,112.9267,324,1.1,1,2010-05-02,0247,Terra,MODIS,78,6.2,290.8,20.9,D,1
-8.1245,112.9331,331.3,1.1,1,2010-05-02,0247,Terra,MODIS,84,6.2,293.6,28.5,D,2
-8.1146,112.9253,313.8,1,1,2010-05-02,1504,Terra,MODIS,88,6.2,276.8,15.6,N,1
-8.1222,112.9361,317.7,1,1,2010-05-02,1504,Terra,MODIS,96,6.2,280,18.4,N,2
-8.1235,112.9269,326,1,1,2010-05-02,1504,Terra,MODIS,100,6.2,279.4,26.9,N,2
-8.1213,112.9351,320.5,1.1,1,2010-05-02,1806,Aqua,MODIS,100,6.2,281.9,22.6,N,2
-8.112,112.9357,301.5,1.1,1,2010-05-02,1806,Aqua,MODIS,35,6.2,278.7,7.7,N,0
-6.0073,106.0014,320.7,1.1,1,2010-05-03,0329,Terra,MODIS,33,6.2,299.2,9.8,D,0
-6.3374,106.6798,319.1,1.2,1.1,2010-05-03,0329,Terra,MODIS,68,6.2,298.7,8.1,D,0
-6.9595,107.7865,318,1.1,1,2010-05-03,0624,Aqua,MODIS,43,6.2,298.3,8.9,D,0
-6.0078,105.9974,322.4,1.2,1.1,2010-05-03,0624,Aqua,MODIS,65,6.2,303.4,10.2,D,0
-6.3601,107.2768,317.7,1.1,1,2010-05-03,0624,Aqua,MODIS,48,6.2,298.5,7.1,D,0
-8.1142,112.9257,308.9,1.1,1,2010-05-04,1754,Aqua,MODIS,76,6.2,280.6,12.8,N,1
-6.0026,106.0066,304.6,1.1,1,2010-05-05,1837,Aqua,MODIS,61,6.2,292.7,4.8,N,0
-6.0012,105.9968,305.5,1.1,1,2010-05-05,1837,Aqua,MODIS,65,6.2,292.6,5.4,N,0
-8.1123,112.9324,300.6,1.6,1.2,2010-05-06,1742,Aqua,MODIS,31,6.2,279,12.4,N,1
-8.1134,112.9277,302.1,1.6,1.2,2010-05-06,1742,Aqua,MODIS,46,6.2,278.2,15.1,N,1
-6.9558,107.7881,317.5,1.2,1.1,2010-05-07,0305,Terra,MODIS,48,6.2,300.5,9,D,0
-7.1057,111.9717,312.5,1.1,1,2010-05-07,0305,Terra,MODIS,65,6.2,288.8,6.9,D,2
-7.5643,112.6135,314.6,1.2,1.1,2010-05-07,0305,Terra,MODIS,56,6.2,294.5,7.8,D,0
-8.1184,112.9293,308.5,1.3,1.1,2010-05-07,0305,Terra,MODIS,52,6.2,282.6,10.1,D,2
-7.1029,111.9683,301,1,1,2010-05-09,1510,Terra,MODIS,21,6.2,281,4.5,N,0
-8.111,112.9354,300.1,1.3,1.1,2010-05-09,1813,Aqua,MODIS,14,6.2,280.8,9,N,0
-6.8944,107.5003,309,1.1,1.1,2010-05-12,0323,Terra,MODIS,49,6.2,281.1,5.5,D,0
-7.0511,107.7508,309.7,1.1,1.1,2010-05-12,0323,Terra,MODIS,60,6.2,283.9,5.4,D,2
-6.9551,107.7911,312,1.1,1.1,2010-05-12,0323,Terra,MODIS,55,6.2,287.5,8.1,D,0
-6.125,106.8173,303.1,1,1,2010-05-14,1831,Aqua,MODIS,53,6.2,279.3,5.8,N,0
-8.1135,112.9309,303.3,1.1,1,2010-05-18,1806,Aqua,MODIS,55,6.2,281.5,8.7,N,1
-6.1914,106.5436,316.1,1.2,1.1,2010-05-19,0329,Terra,MODIS,50,6.2,296.9,7.4,D,0
-7.0044,107.7443,313.4,1.4,1.2,2010-05-19,0330,Terra,MODIS,66,6.2,297.2,7.8,D,2
-6.0105,105.9966,321.7,1.2,1.1,2010-05-19,0624,Aqua,MODIS,74,6.2,299.2,13,D,0
-6.0035,105.9973,306.7,1.6,1.3,2010-05-19,1548,Terra,MODIS,48,6.2,292.1,10.3,N,0
-8.115,112.9193,300.4,1.2,1.1,2010-05-20,1452,Terra,MODIS,26,6.2,273.3,9,N,1
-8.1145,112.929,313.9,1.1,1,2010-05-20,1754,Aqua,MODIS,88,6.2,282.7,16.8,N,1
-6.0856,106.7063,321.8,1,1,2010-05-21,0317,Terra,MODIS,16,6.2,300.6,7.5,D,0
-6.8664,107.5033,314.4,1,1,2010-05-21,0317,Terra,MODIS,58,6.2,297.7,5.7,D,0
-6.108,107.0425,315.9,1,1,2010-05-21,0317,Terra,MODIS,56,6.2,297.7,7.2,D,0
-6.9543,107.7894,318.1,1,1,2010-05-21,0317,Terra,MODIS,56,6.2,301,10.1,D,0
-7.0487,107.7421,313.8,1,1,2010-05-21,0317,Terra,MODIS,61,6.2,297,6.2,D,2
-7.05,107.7512,315,1,1,2010-05-21,0317,Terra,MODIS,63,6.2,297.7,7.1,D,2
-6.894,107.5022,313.9,1,1,2010-05-21,0317,Terra,MODIS,59,6.2,297.5,6.7,D,0
-6.4201,107.4091,314.7,1,1,2010-05-21,0317,Terra,MODIS,58,6.2,299.9,6.2,D,0
-6.8651,107.4943,313,1,1,2010-05-21,0317,Terra,MODIS,41,6.2,296.8,4.5,D,0
-8.2339,113.0482,317.7,1,1,2010-05-21,0611,Aqua,MODIS,64,6.2,300.9,9.4,D,0
-8.115,112.921,319.4,1,1,2010-05-21,0611,Aqua,MODIS,64,6.2,289.5,15.1,D,1
-7.2268,110.4237,314.6,1.1,1,2010-05-21,0612,Aqua,MODIS,68,6.2,297.4,7.6,D,0
-6.0037,105.9966,307.6,1.1,1,2010-05-21,1535,Terra,MODIS,55,6.2,291.5,5.9,N,0
-6.0095,106.0025,319.1,1.7,1.3,2010-05-22,0655,Aqua,MODIS,47,6.2,297.3,15.5,D,0
-8.1135,112.9271,310,1.6,1.2,2010-05-22,1742,Aqua,MODIS,79,6.2,281.6,23.6,N,1
-7.5796,110.9034,309.5,1,1,2010-05-23,0305,Terra,MODIS,45,6.2,287.2,5.1,D,0
-8.1176,112.9199,317.7,1.2,1.1,2010-05-23,0559,Aqua,MODIS,70,6.2,291,18.5,D,1
-6.1045,107.047,305.3,1,1,2010-05-23,1824,Aqua,MODIS,63,6.2,287,5.2,N,0
-6.0057,106.0001,301,1,1,2010-05-23,1824,Aqua,MODIS,33,6.2,287.9,2.6,N,0
-8.1149,112.9266,315,1.1,1,2010-05-25,1510,Terra,MODIS,90,6.2,279.8,18.2,N,1
-8.1241,112.9296,306.2,1.1,1,2010-05-25,1510,Terra,MODIS,67,6.2,281.7,10.7,N,2
-6.3882,107.6768,309,1.2,1.1,2010-05-25,1511,Terra,MODIS,76,6.2,287.7,9.9,N,0
-7.1059,111.9712,309.4,1.1,1,2010-05-25,1812,Aqua,MODIS,76,6.2,291.2,8.2,N,2
-8.1165,112.9311,308.9,1.3,1.1,2010-05-25,1812,Aqua,MODIS,76,6.2,278.4,16.3,N,2
-7.0042,107.7455,312,1.1,1.1,2010-05-28,0324,Terra,MODIS,64,6.2,295.3,6.3,D,0
-6.9576,107.79,315.6,1.2,1.1,2010-05-28,0324,Terra,MODIS,50,6.2,295.4,9.8,D,0
-6.9664,107.6155,317.5,1.1,1.1,2010-05-28,0324,Terra,MODIS,34,6.2,296.1,9.2,D,2
-6.9723,107.6134,316.5,1.3,1.1,2010-05-28,0618,Aqua,MODIS,43,6.2,295.8,8.6,D,2
-6.0839,106.7049,304.2,1.5,1.2,2010-05-28,1843,Aqua,MODIS,59,6.2,291.3,7.4,N,0
-7.106,111.9685,317.7,1.1,1,2010-05-30,0605,Aqua,MODIS,70,6.2,298.2,7.3,D,2
-6.6123,108.1271,312.1,1.9,1.3,2010-05-30,0606,Aqua,MODIS,38,6.2,294.3,11.1,D,0
-6.6002,108.1254,317.6,1.9,1.3,2010-05-30,0606,Aqua,MODIS,72,6.2,294.6,23.3,D,0
-7.11,111.9732,302.8,2,1.4,2010-05-30,1529,Terra,MODIS,52,6.2,288,8.9,N,2
-6.1713,106.7273,314.8,1,1,2010-05-30,1830,Aqua,MODIS,90,6.2,276.6,15,N,0
-6.1727,106.7365,303.6,1,1,2010-05-30,1830,Aqua,MODIS,56,6.2,276,6.7,N,0
-6.5995,108.1578,314.9,1.8,1.3,2010-05-31,0648,Aqua,MODIS,47,6.2,294.5,14.6,D,0
-6.594,108.1516,315.8,1.8,1.3,2010-05-31,0648,Aqua,MODIS,68,6.2,293.4,17,D,0
-7.1088,111.9678,301.6,3,1.6,2010-05-31,1434,Terra,MODIS,33,6.2,288.2,16,N,2
-8.1154,112.9295,300.4,1.3,1.1,2010-06-01,1516,Terra,MODIS,27,6.2,276.7,10.3,N,1
-6.0988,107.0466,307.4,1.1,1,2010-06-01,1818,Aqua,MODIS,71,6.2,290.8,7.1,N,0
-7.1073,111.9721,317.7,1.2,1.1,2010-06-03,0247,Terra,MODIS,70,6.2,295,12.1,D,2
-7.1052,111.9647,306.5,1,1,2010-06-03,1504,Terra,MODIS,68,6.2,293.1,4.7,N,2
-8.1175,112.9339,301.6,1.1,1,2010-06-03,1806,Aqua,MODIS,39,6.2,282.5,7.5,N,2
-8.1127,112.9243,314.5,1.6,1.2,2010-06-05,0235,Terra,MODIS,0,6.2,288.6,19.6,D,1
-7.0052,107.7466,304.3,1,1,2010-06-06,0317,Terra,MODIS,40,6.2,282.3,2.8,D,2
-6.3818,108.3969,320.7,1.1,1,2010-06-08,0305,Terra,MODIS,63,6.2,287.1,16.3,D,0
-6.1049,107.0398,313.7,1.6,1.2,2010-06-11,0336,Terra,MODIS,59,6.2,293,12,D,0
-6.1072,107.048,313,1.6,1.2,2010-06-11,0336,Terra,MODIS,58,6.2,293.2,10.2,D,0
-6.1118,107.0378,317.7,1,1,2010-06-11,0630,Aqua,MODIS,69,6.2,298,7.3,D,0
-7.1119,111.9691,312.9,1.5,1.2,2010-06-12,0241,Terra,MODIS,57,6.2,287.8,12,D,2
-6.1053,107.0462,322.5,1.1,1,2010-06-13,0323,Terra,MODIS,74,6.2,297.9,13.8,D,0
-6.0839,106.7061,319.3,1,1,2010-06-13,0323,Terra,MODIS,26,6.2,300.4,6.1,D,0
-6.1338,106.2916,312.6,1,1,2010-06-13,0323,Terra,MODIS,43,6.2,295.1,5.4,D,0
-6.5854,108.197,322,1.2,1.1,2010-06-13,0323,Terra,MODIS,75,6.2,295.5,17.6,D,0
-6.9717,107.6203,315.5,1.1,1.1,2010-06-13,0324,Terra,MODIS,39,6.2,297.6,5.3,D,2
-6.957,107.7893,315.9,1.2,1.1,2010-06-13,0324,Terra,MODIS,68,6.2,298.9,10.2,D,0
-7.0038,107.7454,311.6,1.1,1.1,2010-06-13,0324,Terra,MODIS,64,6.2,296.6,6.8,D,0
-7.0531,107.7489,313.6,1.1,1.1,2010-06-13,0324,Terra,MODIS,57,6.2,297,7.7,D,2
-8.1136,112.9197,306.6,1.5,1.2,2010-06-14,1446,Terra,MODIS,69,6.2,278.1,17.4,N,1
-7.1064,111.9636,302.3,1.7,1.3,2010-06-14,1446,Terra,MODIS,48,6.2,289.3,8,N,0
-7.1058,111.9765,305.3,1.5,1.2,2010-06-14,1747,Aqua,MODIS,64,6.2,291,8.9,N,2
-8.1113,112.9317,303.1,1.3,1.1,2010-06-14,1748,Aqua,MODIS,53,6.2,280.3,11,N,1
-6.108,107.0423,321.4,1.1,1,2010-06-15,0311,Terra,MODIS,73,6.2,296.2,12.3,D,0
-6.9672,107.8053,310,1,1,2010-06-15,0311,Terra,MODIS,31,6.2,292.5,3.9,D,0
-7.0511,107.7497,314.7,1,1,2010-06-15,0311,Terra,MODIS,55,6.2,296.6,6.9,D,2
-7.0042,107.744,313.3,1,1,2010-06-15,0311,Terra,MODIS,65,6.2,296.7,6.4,D,2
-6.1012,107.0357,304.5,1,1,2010-06-15,1529,Terra,MODIS,60,6.2,289.7,4.7,N,0
-6.1084,107.0426,309.8,1,1,2010-06-15,1529,Terra,MODIS,78,6.2,290.1,7.5,N,0
-6.0999,107.045,309.2,1,1,2010-06-15,1529,Terra,MODIS,77,6.2,290.5,7.8,N,0
-6.0997,107.0465,314.5,1.1,1,2010-06-15,1830,Aqua,MODIS,89,6.2,290.7,12.3,N,0
-8.114,112.9272,307.8,1.1,1,2010-06-19,0247,Terra,MODIS,22,6.2,285.7,6.2,D,1
-7.1051,111.9681,309.6,1,1,2010-06-19,1504,Terra,MODIS,78,6.2,293.5,7.4,N,2
-7.1057,111.9712,302.3,1,1,2010-06-19,1806,Aqua,MODIS,48,6.2,288.4,5.4,N,2
-8.1095,112.9273,304.6,1.1,1,2010-06-19,1806,Aqua,MODIS,61,6.2,271.4,10.9,N,1
-6.584,108.1873,314.3,1.5,1.2,2010-06-20,0330,Terra,MODIS,67,6.2,295,12.4,D,0
-6.5821,108.1739,312.4,1.5,1.2,2010-06-20,0330,Terra,MODIS,63,6.2,294.3,9.7,D,0
-7.4264,112.5175,316.8,1.3,1.1,2010-06-20,0623,Aqua,MODIS,62,6.2,297.9,11.3,D,0
-8.1137,112.9239,317.6,1.6,1.2,2010-06-21,0235,Terra,MODIS,54,6.2,294.7,26,D,1
-8.1156,112.9308,315.1,1.6,1.2,2010-06-21,0235,Terra,MODIS,63,6.2,298.8,22.4,D,1
-7.1037,111.9648,305.7,1.3,1.1,2010-06-21,1452,Terra,MODIS,65,6.2,294.1,7.4,N,0
-8.1152,112.9261,310.2,1.2,1.1,2010-06-21,1452,Terra,MODIS,79,6.2,281.7,16.1,N,1
-8.1103,112.9231,301.9,1.1,1,2010-06-21,1754,Aqua,MODIS,45,6.2,277.7,8.2,N,1
-8.1117,112.9319,302.4,1.1,1,2010-06-21,1754,Aqua,MODIS,49,6.2,280.9,8.4,N,1
-6.0809,106.7084,317.4,1,1,2010-06-22,0317,Terra,MODIS,0,6.2,297.8,5.3,D,0
-7.1046,111.9695,313.3,1.7,1.3,2010-06-22,0317,Terra,MODIS,60,6.2,297.6,12.4,D,2
-6.1031,107.0445,312.9,1,1,2010-06-22,0317,Terra,MODIS,56,6.2,297.5,5,D,0
-6.9048,107.5483,316.2,1,1,2010-06-22,0317,Terra,MODIS,36,6.2,299.2,4.8,D,0
-6.4248,107.7289,315.5,1,1,2010-06-22,0317,Terra,MODIS,62,6.2,298.7,7.6,D,0
-6.9698,107.6157,316.2,1,1,2010-06-22,0317,Terra,MODIS,54,6.2,299,6.8,D,0
-6.96,107.7999,311.4,1,1,2010-06-22,0317,Terra,MODIS,29,6.2,298.8,5,D,0
-6.625,108.1546,319.9,1,1,2010-06-22,0317,Terra,MODIS,72,6.2,299.4,11.8,D,0
-6.7,108.1659,311.8,1,1,2010-06-22,0317,Terra,MODIS,56,6.2,298.6,5.8,D,0
-6.6263,108.1639,317.7,1,1,2010-06-22,0317,Terra,MODIS,69,6.2,299,9.7,D,0
-7.0064,107.7403,308.7,1,1,2010-06-22,0317,Terra,MODIS,55,6.2,297.2,4.3,D,0
-7.0542,107.752,314.3,1,1,2010-06-22,0317,Terra,MODIS,40,6.2,300.4,6.6,D,2
-6.9586,107.7907,313.9,1,1,2010-06-22,0317,Terra,MODIS,45,6.2,300.2,6.9,D,0
-7.0544,107.7445,312.3,1.6,1.2,2010-06-22,0611,Aqua,MODIS,62,6.2,299.5,10.2,D,0
-8.1129,112.925,318.3,1,1,2010-06-22,0611,Aqua,MODIS,55,6.2,296.5,12.8,D,1
-7.1085,111.9715,314.3,1,1,2010-06-22,0611,Aqua,MODIS,58,6.2,301,5.4,D,2
-7.4519,111.3,318.9,1,1,2010-06-22,0611,Aqua,MODIS,70,6.2,301.4,9.6,D,0
-7.2235,110.4263,313,1.1,1,2010-06-22,0611,Aqua,MODIS,58,6.2,301,6.3,D,0
-6.0069,105.999,308,1.1,1,2010-06-22,1535,Terra,MODIS,58,6.2,294.1,7,N,0
-7.9135,112.6572,307.8,1,1,2010-06-26,0253,Terra,MODIS,21,6.2,291.9,3.4,D,0
-7.5749,111.6841,308.7,1.1,1,2010-06-26,0253,Terra,MODIS,31,6.2,288.3,4.1,D,0
-7.1113,111.9756,311.3,1,1,2010-06-26,0253,Terra,MODIS,55,6.2,294.1,4.6,D,2
-7.4073,112.5377,313,1,1,2010-06-26,0253,Terra,MODIS,49,6.2,295.8,4.1,D,0
-7.3932,112.7518,313.1,1,1,2010-06-26,0253,Terra,MODIS,29,6.2,296,3.8,D,0
-7.1099,111.9663,313.6,1,1,2010-06-26,0253,Terra,MODIS,62,6.2,294.1,6.3,D,2
-7.1087,111.9706,304.6,1.1,1,2010-06-26,1812,Aqua,MODIS,61,6.2,291,5.3,N,2
-6.6228,108.1653,311,1,1,2010-06-27,0630,Aqua,MODIS,58,6.2,288.6,5.2,D,0
-6.5483,108.2312,309.2,1,1,2010-06-27,0630,Aqua,MODIS,56,6.2,286.4,4.4,D,0
-8.1155,112.9191,303.1,1,1,2010-06-28,1458,Terra,MODIS,53,6.2,281.5,8.5,N,1
-7.1078,111.9645,307.3,1.1,1,2010-06-28,1458,Terra,MODIS,71,6.2,287.6,7.9,N,0
-7.1065,111.9744,302.7,1.1,1,2010-06-28,1458,Terra,MODIS,38,6.2,285.4,4.5,N,2
-8.1142,112.9285,303,1,1,2010-06-28,1458,Terra,MODIS,53,6.2,282.7,8.5,N,1
-7.1023,111.9763,304.5,1,1,2010-06-28,1800,Aqua,MODIS,60,6.2,291.6,4.9,N,0
-8.1125,112.9191,301.5,1.5,1.2,2010-06-30,1446,Terra,MODIS,41,6.2,277.4,12.9,N,1
-7.1064,111.9692,306.3,1.7,1.3,2010-06-30,1446,Terra,MODIS,68,6.2,290.9,11.3,N,2
-8.1093,112.9275,306,1.3,1.1,2010-06-30,1748,Aqua,MODIS,66,6.2,276.2,14.1,N,1
-7.113,111.9664,317.9,1.1,1,2010-07-01,0605,Aqua,MODIS,65,6.2,296.5,9.4,D,2
-7.9158,113.9055,317.6,1,1,2010-07-01,0605,Aqua,MODIS,50,6.2,299.5,6.2,D,0
-8.1969,113.6736,316,1,1,2010-07-01,0605,Aqua,MODIS,48,6.2,297.7,5.9,D,0
-7.0517,111.9608,304,2,1.4,2010-07-01,1529,Terra,MODIS,58,6.2,290.9,10,N,0
-7.0491,111.9537,306.2,2,1.4,2010-07-01,1529,Terra,MODIS,67,6.2,290.8,14.7,N,0
-7.1068,111.9681,302.8,3,1.6,2010-07-02,1434,Terra,MODIS,52,6.2,288.7,17.3,N,2
-8.1133,112.9313,313.7,1.1,1,2010-07-03,0259,Terra,MODIS,0,6.2,288.4,11.5,D,1
-7.5847,111.3947,315.1,1,1,2010-07-03,0259,Terra,MODIS,66,6.2,294.9,5.6,D,0
-7.7222,114.2555,314.2,1.2,1.1,2010-07-03,0259,Terra,MODIS,46,6.2,296,7.2,D,0
-7.8893,113.8597,317.2,1.2,1.1,2010-07-03,0259,Terra,MODIS,63,6.2,298.6,8.3,D,0
-7.8933,113.8633,313.9,1.2,1.1,2010-07-03,0259,Terra,MODIS,65,6.2,298.2,7.6,D,0
-7.1076,111.969,316.5,1,1,2010-07-03,0259,Terra,MODIS,70,6.2,293.3,8.4,D,2
-8.1118,112.9212,309.9,1.1,1,2010-07-03,0259,Terra,MODIS,41,6.2,287,9.3,D,1
-8.1601,113.3203,310.3,1.1,1,2010-07-03,0259,Terra,MODIS,58,6.2,292.8,5,D,0
-7.6306,111.8931,314.4,1,1,2010-07-03,0259,Terra,MODIS,64,6.2,291.5,5,D,0
-7.6443,112.1129,309.1,1,1,2010-07-03,0259,Terra,MODIS,34,6.2,290.1,3.3,D,0
-8.1177,112.9245,306.5,1.5,1.2,2010-07-03,0552,Aqua,MODIS,0,6.2,287.2,11.5,D,1
-7.1113,111.968,303.9,1.2,1.1,2010-07-03,1517,Terra,MODIS,58,6.2,282.7,6.4,N,2
-7.0483,107.7465,308.8,1.4,1.2,2010-07-06,0330,Terra,MODIS,30,6.2,289.8,6.8,D,2
-6.9443,109.7208,326,1,1,2010-07-06,0623,Aqua,MODIS,80,6.2,295,17.8,D,0
-6.911,107.5505,317.7,1.1,1,2010-07-06,0623,Aqua,MODIS,30,6.2,298.2,5.8,D,0
-6.0128,105.9979,314.3,1.2,1.1,2010-07-06,0624,Aqua,MODIS,39,6.2,284.5,11.5,D,0
-8.1154,112.9193,308.5,1.2,1.1,2010-07-07,1452,Terra,MODIS,75,6.2,278.9,14.4,N,1
-7.1041,111.9633,307.9,1.3,1.1,2010-07-07,1452,Terra,MODIS,73,6.2,292.9,8.7,N,0
-8.1075,112.9288,312.7,1.1,1,2010-07-07,1754,Aqua,MODIS,86,6.2,277.9,15.8,N,1
-7.1059,111.9727,311.8,1.7,1.3,2010-07-08,0317,Terra,MODIS,55,6.2,294.1,11.3,D,2
-6.8924,107.4966,310.5,1,1,2010-07-08,0317,Terra,MODIS,40,6.2,295.2,4.7,D,0
-6.6947,108.1589,312.5,1,1,2010-07-08,0317,Terra,MODIS,62,6.2,296.4,4.7,D,0
-7.0477,107.7391,312.4,1,1,2010-07-08,0317,Terra,MODIS,50,6.2,296.6,6.9,D,2
-6.1009,107.0379,301.1,1.2,1.1,2010-07-08,1535,Terra,MODIS,37,6.2,283.2,4,N,0
-6.1012,107.0459,301.2,1.2,1.1,2010-07-08,1836,Aqua,MODIS,39,6.2,283.9,5,N,0
-8.1105,112.9288,305.4,1.3,1.1,2010-07-10,0305,Terra,MODIS,53,6.2,281.2,11.4,D,1
-6.0107,105.9973,313.4,1.5,1.2,2010-07-10,0305,Terra,MODIS,41,6.2,293.8,9.8,D,0
-7.656,110.9049,313.4,1,1,2010-07-10,0305,Terra,MODIS,67,6.2,293.3,7.1,D,0
-6.1082,107.0435,305.9,1,1,2010-07-10,1523,Terra,MODIS,66,6.2,293.9,4.2,N,0
-7.108,111.9705,305.7,1.7,1.3,2010-07-10,1824,Aqua,MODIS,65,6.2,291.9,11.4,N,2
-6.0994,107.0487,306.4,1,1,2010-07-10,1824,Aqua,MODIS,67,6.2,292.8,5.1,N,0
-6.0086,105.9979,303.2,1,1,2010-07-10,1824,Aqua,MODIS,52,6.2,292.5,3.4,N,0
-7.1059,111.9794,303.8,1.7,1.3,2010-07-10,1824,Aqua,MODIS,57,6.2,292,8.2,N,2
-7.5137,112.3352,316.1,1,1,2010-07-12,0253,Terra,MODIS,65,6.2,296.4,6.8,D,0
-8.1174,112.9265,318.5,1,1,2010-07-12,0253,Terra,MODIS,63,6.2,289.9,13.6,D,1
-7.5648,112.615,316.2,1,1,2010-07-12,0253,Terra,MODIS,22,6.2,299.6,7.3,D,0
-7.805,114.3772,315.3,1.5,1.2,2010-07-12,0546,Aqua,MODIS,55,6.2,295.7,12.4,D,0
-7.1042,111.9637,302.6,1,1,2010-07-12,1510,Terra,MODIS,50,6.2,289.5,4.2,N,0
-7.1028,111.973,301.4,1,1,2010-07-12,1510,Terra,MODIS,40,6.2,289,3.4,N,0
